Price,Close,High,Low,Open,Volume,Company,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM,,AOS,AOS,AOS,AOS,AOS,ABT,ABT,ABT,ABT,ABT,ABBV,ABBV,ABBV,ABBV,ABBV,ACN,ACN,ACN,ACN,ACN,ADBE,ADBE,ADBE,ADBE,ADBE,AMD,AMD,AMD,AMD,AMD,AES,AES,AES,AES,AES,AFL,AFL,AFL,AFL,AFL,A,A,A,A,A
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-20,,,,,,AOS,71.3875732421875,71.56666432189972,70.37272885105595,71.13883605319033,849600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-21,,,,,,AOS,72.60140991210938,73.19837763086483,71.32787675453605,71.38757124915468,975900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-22,,,,,,AOS,73.06903839111328,73.42722054721533,72.63125851346489,72.73075186996955,716600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-25,,,,,,AOS,75.04898071289062,75.52655942866534,73.63615538129369,73.73564873308038,1303100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-26,,,,,,AOS,73.5267105102539,74.21321995205136,73.37746668695665,74.15352545907494,850800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-27,,,,,,AOS,73.72570037841797,74.55150965736482,73.63615863511016,73.85504857322681,609100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-29,,,,,,AOS,74.11373138427734,74.29282246562337,73.67595908943113,73.8251953315056,381300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,,,,,,AOS,74.2729263305664,74.48186465892152,73.37747092986118,74.25302310451927,841200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03,,,,,,AOS,73.64610290527344,74.27292547396617,72.87004409723151,74.27292547396617,1134100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-04,,,,,,AOS,73.22822570800781,73.7654989382331,72.86009953254609,73.41726839758425,865200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-05,,,,,,AOS,71.95469665527344,73.20833426423417,71.61641770809344,73.15858378806915,939100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-06,,,,,,AOS,72.24323272705078,72.87004773618864,71.94474505173356,72.87004773618864,1066700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-09,,,,,,AOS,73.51676177978516,74.0440833973653,72.41236807129009,72.41236807129009,1313900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-10,,,,,,AOS,72.61136627197266,73.47696686395903,71.71591083986876,73.22822966564443,954600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-11,,,,,,AOS,72.5118637084961,73.31777737490785,72.0939870464199,73.02924132037236,1084800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-12,,,,,,AOS,72.26312255859375,72.78050014213854,71.8253502850439,72.30292141816307,864800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-13,,,,,,AOS,72.12383270263672,72.45216761167177,71.71590766271821,71.91489437621165,981500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-16,,,,,,AOS,71.52686309814453,73.02923779550215,71.43732135667439,71.7656486662546,767900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-17,,,,,,AOS,70.45231628417969,71.84524600738632,70.40257340279935,71.29802876706478,1148900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18,,,,,,AOS,68.56192016601562,71.33782042406101,68.54201694067012,70.72095707376485,812600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-19,,,,,,AOS,68.09429168701172,69.5668115171046,68.03458960302792,68.59176603869157,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-20,,,,,,AOS,68.37287902832031,69.05939609202058,67.72616082535625,67.89530029034263,2859700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23,,,,,,AOS,68.21368408203125,68.33308066510911,67.75600856651764,67.8754051495955,574400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-24,,,,,,AOS,68.5420150756836,68.5420150756836,67.80575516591668,68.13409005747647,381800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26,,,,,,AOS,68.5420150756836,68.89024560119117,68.1241384450745,68.2932779016273,670600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27,,,,,,AOS,68.08434295654297,68.72110954637895,67.88535624379041,68.25348242146829,517900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-30,,,,,,AOS,67.67640686035156,67.88535276615131,67.04959191552071,67.80575504878531,838900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,,,,,,AOS,67.8654556274414,68.33308277033242,67.33813398660065,68.00474784989531,792000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,,,,,,AOS,66.98989868164062,68.96984449547121,66.95009982220982,68.16393846685226,815300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03,,,,,,AOS,68.25347900390625,68.43257007275878,66.83070206548234,67.11923809812563,932800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,,,,,,AOS,68.55197143554688,69.18873803796079,68.04454543989131,68.52212418713007,1531100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-07,,,,,,AOS,67.95500183105469,68.97979781649647,67.61671531294253,68.37287847914341,943900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-08,,,,,,AOS,68.33307647705078,68.41267419422424,66.9500984023005,67.52717046552387,977700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-10,,,,,,AOS,67.23863983154297,68.53206868059003,66.86055444004604,67.53711990861996,1343700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,,,,,,AOS,68.28333282470703,68.43257666159634,67.03964683539085,67.23864114819555,1039600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-14,,,,,,AOS,70.89009857177734,70.9895919287945,69.06934053402296,69.06934053402296,1716800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,,,,,,AOS,70.59161376953125,72.7208035775491,70.54187088443588,72.25318402153962,1702400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-16,,,,,,AOS,71.03934478759766,71.10899089893341,70.32298044765459,70.94979544967636,969000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-17,,,,,,AOS,71.447265625,71.90494112831355,70.91994401446169,71.57661381760052,1285700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,,,,,,AOS,72.32283020019531,72.79045734749381,71.92484916478018,72.13378750043033,973600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-22,,,,,,AOS,70.61151123046875,71.67610604754813,70.00459190952238,71.56666108207543,1701500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-23,,,,,,AOS,70.90999603271484,71.48706814547263,69.93495048164097,70.78065542434778,1932600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,,,,,,AOS,70.21353149414062,70.97963867540919,70.04439203203484,70.72095747131436,1458400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,AOS,71.0691909790039,71.46717200536716,70.32297940114408,70.57171659376402,1112200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,AOS,69.51707458496094,71.52686779774692,69.22853852539413,70.64136398325356,1397000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,AOS,68.87035369873047,69.50712029154694,68.4922683155318,69.38772370882265,1513000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,AOS,66.97000122070312,67.31823937298192,65.19899357330881,66.17404673614698,3225300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,,,,,,AOS,67.30000305175781,68.81999969482422,66.75,67.75,2674700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,,,,,,AOS,67.04000091552734,67.58000183105469,65.58000183105469,66.70999908447266,2475400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,,,,,,AOS,65.66000366210938,67.76000213623047,65.6500015258789,67.05999755859375,2227100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,,,,,,AOS,65.63999938964844,66.1500015258789,64.94000244140625,66.0,1508400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,,,,,,AOS,65.51000213623047,66.0999984741211,65.44000244140625,65.98999786376953,1239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,,,,,,AOS,65.16000366210938,66.25,65.05000305175781,65.41000366210938,1263800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,,,,,,AOS,65.7300033569336,66.01000213623047,65.0,65.55000305175781,972700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,,,,,,AOS,65.97000122070312,66.06999969482422,65.37999725341797,65.9000015258789,769500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12,,,,,,AOS,65.25,65.68000030517578,64.55000305175781,64.83999633789062,863800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13,,,,,,AOS,66.0,66.0999984741211,65.23999786376953,65.41999816894531,1350200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,,,,,,AOS,66.22000122070312,67.06999969482422,65.91999816894531,66.3499984741211,1719900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-18,,,,,,AOS,65.72000122070312,66.70999908447266,65.55000305175781,66.05999755859375,1488200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,,,,,,AOS,67.36000061035156,67.63999938964844,65.04000091552734,65.4000015258789,2437500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20,,,,,,AOS,66.79000091552734,67.7699966430664,66.6500015258789,67.30000305175781,1275200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21,,,,,,AOS,65.9800033569336,67.44000244140625,65.61000061035156,67.12000274658203,1097800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,,,,,,AOS,66.2300033569336,66.6500015258789,65.20999908447266,65.94999694824219,926800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-25,,,,,,AOS,66.98999786376953,67.58000183105469,66.44000244140625,66.52999877929688,1316600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-26,,,,,,AOS,66.16000366210938,67.44000244140625,66.0999984741211,67.01000213623047,1091100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-27,,,,,,AOS,65.94000244140625,66.69999694824219,65.55999755859375,65.70999908447266,795100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,,,,,,AOS,66.4800033569336,66.98999786376953,65.62999725341797,66.22000122070312,1386900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,,,,,,AOS,66.37999725341797,67.29000091552734,66.0999984741211,67.02999877929688,1633400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,,,,,,AOS,65.61000061035156,66.75,65.12999725341797,65.80999755859375,1652500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,,,,,,AOS,66.5,67.0,65.63999938964844,66.16000366210938,1473100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,,,,,,AOS,68.2300033569336,68.38999938964844,66.12000274658203,66.5,1624800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,,,,,,AOS,69.41000366210938,69.9800033569336,68.0199966430664,68.0199966430664,1389400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,,,,,,AOS,69.61000061035156,70.94999694824219,69.04000091552734,69.38999938964844,1491100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-11,,,,,,AOS,67.11000061035156,69.98999786376953,66.4800033569336,69.45999908447266,1966900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-12,,,,,,AOS,65.63999938964844,67.56999969482422,65.62000274658203,67.22000122070312,1384400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,,,,,,AOS,65.44999694824219,65.9800033569336,65.0199966430664,65.08999633789062,1171800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-14,,,,,,AOS,66.8499984741211,66.91999816894531,65.44999694824219,66.22000122070312,1152700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-17,,,,,,AOS,67.48999786376953,67.72000122070312,66.1500015258789,66.16999816894531,1139600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-18,,,,,,AOS,67.66000366210938,67.95999908447266,67.08000183105469,67.22000122070312,1032300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19,,,,,,AOS,67.5999984741211,67.94000244140625,67.05000305175781,67.48999786376953,1217800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-20,,,,,,AOS,66.70999908447266,67.30999755859375,66.5199966430664,66.98999786376953,1101800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-21,,,,,,AOS,66.5,66.81999969482422,65.88999938964844,66.27999877929688,4061300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24,,,,,,AOS,66.37000274658203,67.83000183105469,66.23999786376953,67.16000366210938,1018600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-25,,,,,,AOS,66.7300033569336,67.30000305175781,65.94000244140625,66.37000274658203,1036300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-26,,,,,,AOS,67.3499984741211,68.0199966430664,66.66000366210938,66.66000366210938,985000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-27,,,,,,AOS,66.9000015258789,67.51000213623047,66.5199966430664,67.51000213623047,764800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-28,,,,,,AOS,65.61000061035156,67.25,65.54000091552734,66.98999786376953,762100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,,,,,,AOS,65.36000061035156,65.91999816894531,64.69999694824219,65.33999633789062,1619600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,,,,,,AOS,65.5999984741211,65.70999908447266,64.73999786376953,65.33999633789062,1810200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,,,,,,AOS,66.12000274658203,66.25,64.91999816894531,65.01000213623047,1437900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,,,,,,AOS,63.65999984741211,64.80000305175781,63.02000045776367,64.48999786376953,1640800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,ABT,,,,,,79.27395629882812,79.28307543555334,78.22548511891436,78.46252702686424,4969000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,ABT,,,,,,78.30752563476562,79.01866517183538,78.03400721780235,78.17988556174605,4747000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,ABT,,,,,,78.7177963256836,78.73603459661264,77.68755660578566,78.06136464534596,5631700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,ABT,,,,,,78.2801742553711,78.6813327405938,77.9884245268079,78.1981159489109,3408100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,ABT,,,,,,78.59927368164062,79.00955129828927,78.34399354107461,78.62662413157811,5693900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,,,,,,ABT,,,,,,78.8089828491211,79.0277934344454,78.17989459096773,78.68134276135999,6432500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,,,,,,ABT,,,,,,77.82431030273438,79.31040930853993,77.65108152048805,79.1280683473367,4680400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,,,,,,ABT,,,,,,77.6054916381836,78.16164055428341,77.25903410994111,77.95194221056501,5571500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,,,,,,ABT,,,,,,78.50277709960938,78.74083273588724,76.9188084459355,77.02867490467484,8751400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,,,,,,ABT,,,,,,80.00434875488281,80.43467769466638,78.84155111763019,78.84155111763019,5389700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,,,,,,ABT,,,,,,80.828369140625,80.85583575186543,80.04096035317767,80.5170715660273,5023300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,ABT,,,,,,81.48760986328125,81.67072529353077,80.85584975373042,80.98403195198625,5879700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,,,,,,ABT,,,,,,82.1559829711914,82.43981394402253,81.13051854309083,81.35941629160752,7458100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,,,,,,ABT,,,,,,84.10621643066406,84.64641193859156,82.43068269401554,83.11737616129047,9841200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,ABT,,,,,,83.07158660888672,84.09704420765867,82.54969994225286,84.0604197240731,7418400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,ABT,,,,,,82.7694320678711,83.80404743651006,82.59546753356517,83.18144524496843,4218700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,ABT,,,,,,82.02781677246094,82.40321253812995,81.38690569132713,81.58833688408544,4482200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,ABT,,,,,,81.9820327758789,82.43067048547154,81.84469270568349,82.12852372812284,4983700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,ABT,,,,,,81.61579132080078,82.61378926719881,81.55170022225455,82.046120261928,3914300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,,,,,,ABT,,,,,,81.63410949707031,81.6798848628837,80.54455380378333,80.83754268953201,5248100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,,,,,,ABT,,,,,,79.78459930419922,81.69818812956065,79.56485941977377,81.60662344109548,5914100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,ABT,,,,,,79.71135711669922,80.93825279519005,79.42752611748811,80.37058381136228,4675900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,ABT,,,,,,80.78260803222656,81.71650790614677,80.70935906572923,80.70935906572923,3904600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,ABT,,,,,,82.0003433227539,82.04612567562461,81.0756012663413,81.36859016265737,3565700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,ABT,,,,,,81.91793823242188,82.47644937178416,81.71650706931996,82.40320040603693,4270700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,ABT,,,,,,80.45301055908203,81.9545797418303,80.27904597564171,81.69821529385972,4472300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,,,,,,ABT,,,,,,80.84668731689453,80.84668731689453,79.84868950407879,79.84868950407879,4219400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,,,,,,ABT,,,,,,81.64325714111328,81.86300403576442,81.05727939285512,81.15799497321879,2661900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,ABT,,,,,,81.29532623291016,82.02779484621416,81.10305295996517,82.00032823370846,3389400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,ABT,,,,,,81.19461059570312,81.52422391630665,80.29732833730353,81.02980393540136,4448800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,ABT,,,,,,82.09188842773438,82.13766378426917,80.85583504941626,81.3685707346002,3919800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,ABT,,,,,,81.37773132324219,81.93624243159277,80.85584469573162,81.87215133647412,4492300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,ABT,,,,,,81.81721496582031,82.33910157328843,81.20377065247108,81.33195283778569,3464900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,,,,,,ABT,,,,,,80.9931869506836,82.00033575219872,80.6086403695351,81.57916468921624,3657500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,,,,,,ABT,,,,,,80.06844329833984,80.80091901273101,79.80292801191432,80.6086457094197,5570900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,ABT,,,,,,77.4864730834961,78.43868867564024,76.97374429749763,78.23725751388204,5667200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,ABT,,,,,,74.28190612792969,78.16401756251192,73.9614506283643,77.7611552285406,7021800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,ABT,,,,,,74.49249267578125,75.88418807833057,74.26359490010233,75.1974947512938,7380100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,ABT,,,,,,72.50565338134766,75.10592846318964,72.478186769067,73.61351765089906,8657200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,ABT,,,,,,70.52798461914062,71.56260708126604,67.77205332312846,70.61039145441187,16671900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,ABT,,,,,,74.72138214111328,74.78547323175908,70.72940481841928,71.30622463423148,11483600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,ABT,,,,,,71.40692901611328,76.4518365965406,70.73855160200563,74.69390382674582,9510600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,ABT,,,,,,75.16087341308594,75.38062031642235,72.75287122695755,73.85158478742152,8660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,ABT,,,,,,73.723388671875,74.59320436533112,72.45071766431175,73.512806641061,9288700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,ABT,,,,,,74.84042358398438,75.3531594118972,71.49851426886259,71.96546774209168,10647600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,ABT,,,,,,70.5188217163086,72.64299273671759,68.76088852398506,70.14343300694003,10285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,,,,,,ABT,,,,,,74.05299377441406,74.16286720353533,69.52082135058208,72.54227429007314,9417400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,,,,,,ABT,,,,,,71.49850463867188,72.39578697760871,69.90537810303084,71.90136695232583,11534200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,ABT,,,,,,68.43126678466797,71.55343532906419,65.9317073614426,67.09450481369458,13876300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,ABT,,,,,,74.75801086425781,75.69191066461111,68.51368016307212,71.33370228242188,18316900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,ABT,,,,,,67.44243621826172,72.56058654048923,64.09136981494316,64.68650536030577,14358900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,ABT,,,,,,72.78031921386719,73.05499928002453,67.14943374087554,69.14542219679342,13315300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,ABT,,,,,,72.56974792480469,75.06930755694786,68.11081703674942,68.65101938379108,17541100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,ABT,,,,,,68.21154022216797,74.90450924890578,67.34173142960476,74.49249602830344,14476000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
